y,c,n,r,w
0.8969521058593921,0.7298021812751032,0.3291867693975,0.035254467404731954,1.8256146208389388
0.9334338718158107,0.7311494995223029,0.3475372768278126,0.036879741240437816,1.7995196505228108
0.9080738788398967,0.7287862737550459,0.337720735271599,0.03590593984614865,1.801534678398313
0.8689915694808009,0.7234836949860038,0.3279672126713785,0.034485051676084795,1.7753249990901456
0.8627911448923083,0.7225963234857117,0.3207146039126538,0.034496125512034646,1.802533012036262
0.9387593035122844,0.7285460678473635,0.3469252492104717,0.03783663387346177,1.812974879038272
0.9335222467226381,0.7276678814652453,0.3475154943305892,0.03760192138377459,1.7997996792585464
0.9552078061335089,0.7294667111846642,0.356421911221793,0.03847197615319556,1.795578660460331
0.931129670787737,0.7285259716575214,0.3437508170183479,0.037405241386974805,1.8148500739850169
0.9507439056764467,0.7312095357296056,0.34624435677589654,0.03820478930794729,1.8397272790928225
0.9788056653544481,0.7335107361968863,0.35894871904036885,0.03926680973349155,1.8269845766611328
0.9700342578385416,0.734286003564402,0.35237051784073437,0.03872703928229957,1.8444155313416744
1.014117553541343,0.738213103450389,0.3712094470875876,0.04034796514878649,1.8303719127785265
0.9414049843117621,0.7338475387275093,0.342026442921249,0.03714540049267474,1.844121699622734
0.9502811849831879,0.7342106244243096,0.347146165694942,0.0375041489751733,1.8340511121457572
0.9050316632824701,0.7300799560544758,0.33150992838267757,0.03568848237853254,1.829136243475114
0.9117368318680817,0.7294417821199624,0.3362923746531619,0.036102575753038914,1.8164759235652046
0.9200695555198921,0.7289238447089794,0.34270708775535735,0.03654915567213131,1.798756970718908
0.9390107130433437,0.7297337511228097,0.35237364995191967,0.03737814341593263,1.7854106023278349
0.9825737123500501,0.7353100611618312,0.3602683986624829,0.03910039521781834,1.8272957838411932
0.9297702674974637,0.7315685284696193,0.3404848105024888,0.03682092038213407,1.8295825233030087
0.942865266374569,0.7332750440515236,0.34169428999903645,0.03738404843233851,1.8487783269048799
0.9733947525964188,0.736629864436274,0.3498103700487186,0.03858744405140202,1.8643499680869386
1.0458089491323073,0.744421078893641,0.37119405972831515,0.041316487692495345,1.8876551223295432
1.0170487126233079,0.7435931816610872,0.3627497309670285,0.03974013227594643,1.8784705778187019
1.0311535690180267,0.7478510578606637,0.35923852950805596,0.03999301154231548,1.9231352883271238
1.0452012650867344,0.7509992272827191,0.36187734706624314,0.04020382602232213,1.9351172773642376
1.1139915456654426,0.7593313521212915,0.38077915378407345,0.042455730394568285,1.9600981021580903
1.1133881255432667,0.7627555803044131,0.3775352893002104,0.04176468025778331,1.975860046382521
1.0933727909072453,0.7658432210871077,0.36084914547084496,0.04040752110405746,2.030052923291093
1.1166197651880756,0.7718698405321466,0.3588358141421078,0.04078619533177656,2.0848448363618255
1.1646488780728983,0.7778451874841967,0.37565267641732797,0.04199018816244314,2.0771820976101285
1.144869224687282,0.7806372943552993,0.3635924103545094,0.04057162655542815,2.109629331898722
1.1192243156606065,0.7817381381674031,0.3530857120961773,0.039106686202762045,2.1237475032064648
1.1104559255290023,0.7831824229166715,0.34977447875488016,0.03838630322209888,2.1270639488742074
1.1399105354001118,0.7854286196185897,0.3680112803516101,0.03904687307922229,2.0752765228929175
1.0409190955712446,0.7794227179749945,0.3375245511024542,0.03523528222272164,2.066226188828582
1.0355464479569316,0.7784298666132861,0.3399257207089269,0.03499130814378817,2.04103801913798
0.9782120490679833,0.773183053043543,0.32429255269141644,0.033009847608235846,2.0209892621961423
0.9982091700020699,0.7746619929383389,0.32828947797759045,0.03382059289894665,2.0371991712555424
0.9364506860159334,0.7685686403144102,0.30974485652754596,0.03179235998434776,2.0256016296684614
0.9609679178734727,0.7690048369688213,0.31855350244377595,0.03288018652544127,2.0211430718444623
0.9188231607103394,0.7641631600336528,0.3053153399836702,0.03159851766183887,2.0163102606520957
0.9215558288319335,0.7620370617522152,0.30886014463396994,0.03197837199835623,1.9990887091758311
0.9512840211553405,0.7643349289010337,0.31318391391487943,0.03328230847013138,2.035084244325463
0.991072196919359,0.7673085505884681,0.32385657281660857,0.03485581643801212,2.05032724720608
1.045338580654331,0.7726649929048764,0.3369345884917565,0.036807433200517256,2.0786525177289326
0.9558136232772564,0.7636614305350109,0.3174050183828605,0.03351818529519074,2.017582988913854
0.994462392073423,0.7664958475019256,0.32844823584658134,0.03503518094520351,2.0285828142057474
0.9817441578419892,0.7638058197498767,0.3308555677946004,0.03461286141919731,1.9880684623028155
1.0455304538242192,0.7695419858316652,0.3489927442384958,0.03692671388113208,2.0072059179992445
1.0749685501041422,0.773392609110323,0.35603563800165455,0.037794769214983086,2.022899588722905
1.1417507188949811,0.7813170930246172,0.3719445550429147,0.039858687040130146,2.0566849206287885
1.0965160840188408,0.7809040954587153,0.35386978727632606,0.03777852926162863,2.0760806071389637
1.1254848151436956,0.7860077589723025,0.3570579704747239,0.0384687195328659,2.1119113947052814
1.0851253267715486,0.7834106582370574,0.35042083694778053,0.03671573869561953,2.0747351679342065
1.083665462685583,0.7840718740131357,0.3516868035065316,0.036450114018122835,2.0644855121548606
1.122665411328405,0.7895008204772127,0.3582325183924608,0.037552740032868556,2.0997179024441994
1.1043770912011666,0.7915958142400885,0.3438462580676328,0.03661390923340722,2.151939283870709
1.0730260103167923,0.7914179629047406,0.3293307445524837,0.035342516326772336,2.183010027698214
1.1657009730263335,0.7995643335702385,0.3566264932650923,0.038280765164121246,2.190070593332535
1.2175056283421575,0.8074883842301791,0.36390237657748786,0.03952855513292813,2.2417348966002475
1.3373952861177132,0.8206658936377887,0.39230715922760034,0.04277224238332082,2.284507600874593
1.3425881010841738,0.827128659206972,0.38744821860542195,0.04188421583040102,2.3222202500792117
1.2814166214748381,0.827087256822944,0.37128315872649154,0.03903896685232129,2.3127162448191956
1.3874881830265644,0.8405219960393852,0.3888238297389526,0.041574300869519853,2.391740925861882
1.2350923292654707,0.8338086051421915,0.3498913497705394,0.036093697980641756,2.3652606830706544
1.2483279367151818,0.8375726516001394,0.35068797178877814,0.036098000974342674,2.3852357861863056
1.2302871811381355,0.8383342189436715,0.34652026649633955,0.03518513387537191,2.3789822823453672
1.227792057700579,0.8410205694401421,0.34133275153902803,0.03479712285303261,2.410237350767223
1.1823844264669572,0.8396109108471682,0.32790654121956775,0.03322980010539087,2.415997771315185
1.1667578150761595,0.8394891893324514,0.322961117783359,0.032650228468023436,2.420534034871577
1.175591169956034,0.8405978123372855,0.32597321002411866,0.0328065618972634,2.416345402394596
1.1178008700716366,0.8365046520225031,0.3119445151060771,0.03108487678317542,2.400778241825403
1.1848759154604838,0.8430415277605531,0.32294244021182905,0.03299424664964857,2.4582944741302812
1.213174465118659,0.8458931546476411,0.33080861161848296,0.03365405514208517,2.45724709005567
