y,c,n,r,w
0.9551435418680495,0.7851160856791424,0.29964175078961186,0.03066318909771026,2.1356651422132433
0.9215955736717919,0.7788791785960847,0.29567287863675884,0.029840988469341787,2.0883001431989356
0.9222753181915684,0.7779006776155276,0.2911061963419266,0.03019267647812307,2.122621437120035
0.9258413443157492,0.7757604915664743,0.2934452710852053,0.030637630769157938,2.11382878172436
0.9569960268930219,0.7763312249331346,0.30390369892064667,0.031988946390787504,2.109756443800472
0.9788787604737522,0.7751891690902493,0.31807349699158943,0.03294631357247123,2.061870347674756
0.9797746875837243,0.7747076437973803,0.31718132395872545,0.03311618939845115,2.069566336287285
1.003147195511776,0.776560038708447,0.3218414181701383,0.03404238081234717,2.0882614677033815
0.9830182709757844,0.7733034137355659,0.32068563140079304,0.033417773640362344,2.053741739585781
0.9654728492743386,0.7705649038963832,0.31745744886295557,0.03293383060411338,2.0376004141765844
0.9758153814673569,0.7700124183281415,0.32300020703220494,0.033450987039709286,2.024096992607073
1.0160890305710508,0.7723769549725603,0.33782820001242586,0.034961479142181014,2.0151454268261872
1.0370737347313237,0.7751914086170406,0.3401861611705906,0.035667879209073945,2.042507929219074
0.9771758513306756,0.7685782024655039,0.32957121323595984,0.03353203749439207,1.9865262065493645
1.035977146506973,0.7740443164527656,0.3438043967919324,0.03566865028372857,2.018885711982322
1.088059772449189,0.7803484593269839,0.3533135819697293,0.037374072880466874,2.0633208864066637
1.045856295353303,0.7782170719943077,0.33984916724850367,0.03567057932772514,2.061852674159758
0.9835700917201564,0.7736247471351381,0.31923594255076393,0.03345340419001695,2.0642544962463165
1.0284867840492309,0.7762952038978472,0.33580894499007213,0.03510276646971427,2.052005076255477
1.0406110781256044,0.7773352371275217,0.3405521641653041,0.03547902068836099,2.0472826261959636
1.0283199438992119,0.7764033820603833,0.3381090264656331,0.034982826883111336,2.037720073742235
1.0327877186968342,0.7770680949972885,0.33908457492781185,0.03510063865656984,2.0406869133599854
