Date,Open,High,Low,Close,Adj Close,Volume
2022-08-29,161.149994,162.899994,159.820007,161.380005,160.428284,73314000
2022-08-30,162.130005,162.559998,157.720001,158.910004,157.972855,77906200
2022-08-31,160.309998,160.580002,157.139999,157.220001,156.292816,87991100
2022-09-01,156.639999,158.419998,154.669998,157.960007,157.028458,74229900
2022-09-02,159.750000,160.360001,154.970001,155.809998,154.891113,76957800
2022-09-06,156.470001,157.089996,153.690002,154.529999,153.618668,73714800
2022-09-07,154.820007,156.669998,153.610001,155.960007,155.040237,87449600
2022-09-08,154.639999,156.360001,152.679993,154.460007,153.549103,84923800
2022-09-09,155.470001,157.820007,154.750000,157.369995,156.441925,68028800
2022-09-12,159.589996,164.259995,159.300003,163.429993,162.466171,104956000
2022-09-13,159.899994,160.539993,153.369995,153.839996,152.932739,122656600
2022-09-14,154.789993,157.100006,153.610001,155.309998,154.394073,87965400
2022-09-15,154.649994,155.240005,151.380005,152.369995,151.471390,90481100
2022-09-16,151.210007,151.350006,148.369995,150.699997,149.811249,162278800
2022-09-19,149.309998,154.559998,149.100006,154.479996,153.568954,81474200
2022-09-20,153.399994,158.080002,153.080002,156.899994,155.974701,107689800
2022-09-21,157.339996,158.740005,153.600006,153.720001,152.813461,101696800
2022-09-22,152.380005,154.470001,150.910004,152.740005,151.839233,86652500
2022-09-23,151.190002,151.470001,148.559998,150.429993,149.542831,96029900
2022-09-26,149.660004,153.770004,149.639999,150.770004,149.880859,93339400
2022-09-27,152.740005,154.720001,149.949997,151.759995,150.865005,84442700
2022-09-28,147.639999,150.639999,144.839996,149.839996,148.956329,146691400
2022-09-29,146.100006,146.720001,140.679993,142.479996,141.639740,128138200
2022-09-30,141.279999,143.100006,138.000000,138.199997,137.384964,124925300
2022-10-03,138.210007,143.070007,137.690002,142.449997,141.609909,114311700
2022-10-04,145.029999,146.220001,144.259995,146.100006,145.238388,87830100
2022-10-05,144.070007,147.380005,143.009995,146.399994,145.536606,79471000
2022-10-06,145.809998,147.539993,145.220001,145.429993,144.572342,68402200
2022-10-07,142.539993,143.100006,139.449997,140.089996,139.263840,85925600
2022-10-10,140.419998,141.889999,138.570007,140.419998,139.591873,74899000
2022-10-11,139.899994,141.350006,138.220001,138.979996,138.160370,77033700
2022-10-12,139.130005,140.360001,138.160004,138.339996,137.524155,70433700
2022-10-13,134.990005,143.589996,134.369995,142.990005,142.146744,113224000
2022-10-14,144.309998,144.520004,138.190002,138.380005,137.563919,88598000
2022-10-17,141.070007,142.899994,140.270004,142.410004,141.570160,85250900
2022-10-18,145.490005,146.699997,140.610001,143.750000,142.902252,99136600
2022-10-19,141.690002,144.949997,141.500000,143.860001,143.011597,61758300
2022-10-20,143.020004,145.889999,142.649994,143.389999,142.544373,64522000
2022-10-21,142.869995,147.850006,142.649994,147.270004,146.401505,86548600
2022-10-24,147.190002,150.229996,146.000000,149.449997,148.568634,75981900
2022-10-25,150.089996,152.490005,149.360001,152.339996,151.441589,74732300
2022-10-26,150.960007,151.990005,148.039993,149.350006,148.469223,88194300
2022-10-27,148.070007,149.050003,144.130005,144.800003,143.946060,109180200
2022-10-28,148.199997,157.500000,147.820007,155.740005,154.821548,164762400
2022-10-31,153.160004,154.240005,151.919998,153.339996,152.435684,97943200
2022-11-01,155.080002,155.449997,149.130005,150.649994,149.761551,80379300
2022-11-02,148.949997,152.169998,145.000000,145.029999,144.174698,93604600
2022-11-03,142.059998,142.800003,138.750000,138.880005,138.060974,97918500
2022-11-04,142.089996,142.669998,134.380005,138.380005,137.792114,140814800
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.329803,83374600
2022-11-08,140.410004,141.429993,137.490005,139.500000,138.907364,89908500
2022-11-09,138.500000,138.550003,134.589996,134.869995,134.297028,74917800
2022-11-10,141.240005,146.869995,139.500000,146.869995,146.246048,118854000
2022-11-11,145.820007,150.009995,144.369995,149.699997,149.064026,93979700
2022-11-14,148.970001,150.279999,147.429993,148.279999,147.650055,73374100
2022-11-15,152.220001,153.589996,148.559998,150.039993,149.402573,89868300
2022-11-16,149.130005,149.869995,147.289993,148.789993,148.157883,64218300
2022-11-17,146.429993,151.479996,146.149994,150.720001,150.079712,80389400
2022-11-18,152.309998,152.699997,149.970001,151.289993,150.647263,74829600
2022-11-21,150.160004,150.369995,147.720001,148.009995,147.381210,58724100
2022-11-22,148.130005,150.419998,146.929993,150.179993,149.541977,51804100
2022-11-23,149.449997,151.830002,149.339996,151.070007,150.428223,58301400
2022-11-25,148.309998,148.880005,147.119995,148.110001,147.480789,35195900
2022-11-28,145.139999,146.639999,143.380005,144.220001,143.607300,69246000
2022-11-29,144.289993,144.809998,140.350006,141.169998,140.570267,83763800
2022-11-30,141.399994,148.720001,140.550003,148.029999,147.401123,111380900
2022-12-01,148.210007,149.130005,146.610001,148.309998,147.679947,71250400
2022-12-02,145.960007,148.000000,145.649994,147.809998,147.182068,65447400
2022-12-05,147.770004,150.919998,145.770004,146.630005,146.007065,68826400
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.302887,64727200
2022-12-07,142.190002,143.369995,140.000000,140.940002,140.341248,69721100
2022-12-08,142.360001,143.520004,141.100006,142.649994,142.043976,62128300
2022-12-09,142.339996,145.570007,140.899994,142.160004,141.556076,76097000
2022-12-12,142.699997,144.500000,141.059998,144.490005,143.876160,70462700
2022-12-13,149.500000,149.970001,144.240005,145.470001,144.852005,93886200
2022-12-14,145.350006,146.660004,141.160004,143.210007,142.601608,82291200
