Date,AAPLrets,AAPLclose,GOOGrets,GOOGclose,IBMrets,IBMclose,SPYrets,SPYclose,TBILrets,TBILclose,TSLArets,TSLAclose
2022-10-11,-1.030786041199061,138.16037,-0.6708665060121355,98.050003,0.042453958543564596,112.161758,-0.6352982703414334,353.437988,0.0,48.114426,-2.9401867126914283,216.5
2022-10-12,-0.46155374840148866,137.524155,0.25464744329504185,98.300003,-0.19544547749372754,111.942757,-0.33040877243122324,352.272125,-0.02003757842512499,48.104786,0.34122087401193824,217.240005
2022-10-13,3.3060358047785066,142.146744,1.4241905139677158,99.709999,3.52643621918185,115.960777,2.604893544429565,361.569,0.02003757842512499,48.114426,2.0412572879132895,221.720001
2022-10-14,-3.2771257908336793,137.563919,-2.570103383385991,97.18,-1.4473203986497651,114.29454,-2.3052369022666497,353.329315,0.0,48.114426,-7.845410720956636,204.990005
2022-10-17,2.8706750044015017,141.57016,3.6374984352090856,100.779999,1.2253916027272993,115.703712,2.5372366573981786,362.408813,0.008013907292436784,48.118282,6.770743311353744,219.350006
2022-10-18,0.9365419495148686,142.902252,0.6034543771734846,101.389999,1.1617514948640384,117.05574,1.1680998721375957,366.666931,0.0,48.118282,0.38221641139912776,220.190002
2022-10-19,0.07648807898839038,143.011597,-1.0908458030382207,100.290001,-0.3503746709235145,116.646324,-0.7111568621684938,364.068604,-0.020042208421644503,48.108639,0.8366695216349918,222.039993
2022-10-20,-0.3272384162998243,142.544373,0.2390181398848945,100.529999,4.617858627266713,122.159195,-0.8420744525348134,361.015747,0.0,48.108639,-6.8786982866646085,207.279999
2022-10-21,2.669954081826642,146.401505,0.9405583823506092,101.480003,1.239361629224156,123.68261,2.40109163988107,369.788971,0.020042208421644503,48.118282,3.3959456856492487,214.440002
2022-10-24,1.469415175880151,148.568634,1.4575929086670492,102.970001,2.1250660637456065,126.339073,1.2162266615293404,374.313904,0.0,48.118282,-1.4987722048672047,211.25
2022-10-25,1.9152966162534923,151.441589,1.885576778959308,104.93,0.18071730816551224,126.567596,1.5842269596154424,380.291107,0.020056892485742495,48.127934,5.1525211161415285,222.419998
2022-10-26,-1.9822315212623565,148.469223,-10.131310369584678,94.82,1.5526002065374023,128.548019,-0.7562520754729185,377.425995,0.020042483608584405,48.137581,0.9931638987180413,224.639999
2022-10-27,-3.0939038168923183,143.94606,-2.3691237420111477,92.599998,-0.17790106815134266,128.319534,-0.5354357206756255,375.410522,0.02003846740201709,48.147228,0.20011880691983563,225.089996
2022-10-28,7.283450436595196,154.821548,4.20825810997556,96.580002,2.737275761729041,131.880508,2.3512100512119716,384.341797,0.0,48.147228,1.5123446905122684,228.520004
2022-10-31,-1.5530387608710505,152.435684,-2.0080134419019124,94.660004,-0.15897236105075763,131.671021,-0.7249511454962665,381.565582,0.0,48.147228,-0.42977350124520086,227.539993
2022-11-01,-1.7698393579881788,149.761551,-4.494171602871688,90.5,-0.06507952692267338,131.585358,-0.4385460603003821,379.895905,0.026087403248720165,48.15979,0.12298578500296031,227.820007
2022-11-02,-3.80186244234908,144.174698,-3.8637457865356772,87.07,-0.9962632449492581,130.28093,-2.5416375266606117,370.362,0.020054139600045318,48.169449,-5.801089225924194,214.979996
2022-11-03,-4.333031666856613,138.060974,-4.198555258957981,83.489998,-1.7398241509642531,128.033875,-1.0350330353483983,366.548401,0.020072950191618588,48.179119,0.1533858882622141,215.309998
2022-11-04,-0.19492990786007525,137.792114,3.772700893347558,86.699997,1.8347883459824743,130.404709,1.4290554290256274,371.824188,0.04009647112641623,48.198441,-3.709208509613582,207.470001
2022-11-07,0.38945816794999644,138.329803,2.2242205896429112,88.650002,1.0025394495285944,131.718643,0.9520167421663395,375.38092,0.0,48.198441,-5.137700790109623,197.080002
2022-11-08,0.41665541586377586,138.907364,0.292861204151329,88.910004,1.22138226992341,133.337296,0.5380814261135569,377.406219,0.02004428253821189,48.208103,-2.976685569554416,191.300003
2022-11-09,-3.3753291190000922,134.297028,-1.7129361577577384,87.400002,-0.7252277045393107,132.373795,-2.081719822103434,369.63089,0.04009517748220226,48.227436,-7.436539198566905,177.589996
2022-11-10,8.523648980099185,146.246048,7.460633273900097,94.169998,2.756616342786611,136.073593,5.349728735834969,389.943634,0.02001772119246681,48.237091,7.132888897756118,190.720001
2022-11-11,1.9085454822184822,149.064026,2.6821984924832343,96.730003,1.364298111922846,137.942764,0.9631985034356916,393.717712,0.0,48.237091,2.7155202273511314,195.970001
2022-11-14,-0.9530937654418814,147.650055,-0.7262990972149552,96.029999,0.716843200135564,138.93515,-0.8543176962135135,390.368439,0.020030296330597608,48.246754,-2.5949993433179053,190.949997
2022-11-15,1.179951408023605,149.402573,2.7626938050269167,98.720001,0.09705070921901537,139.070053,0.8492870619330795,393.697906,-0.040048017523064416,48.227436,1.800915914530954,194.419998
2022-11-16,-0.8366012583763904,148.157883,0.2731244440917102,98.989998,0.12461918572741482,139.243469,-0.7657982655120854,390.694489,0.030075865025258608,48.241943,-3.934004997345486,186.919998
2022-11-17,1.2888084090652896,150.079712,-0.4962266549611627,98.5,1.0804977003758154,140.756149,-0.3064539546161704,389.499023,0.06017432624090269,48.270981,-2.026603467915411,183.169998
2022-11-18,0.3774531192812347,150.647263,-0.713194046242549,97.800003,1.0554005311568915,142.249557,0.4530155773489142,391.267517,-0.010029302622482916,48.26614,-1.640281161518864,180.190002
2022-11-21,-2.19186020979798,147.38121,-2.0348798489655984,95.830002,-0.6523480425675743,141.324615,-0.36427553617572883,389.844818,0.010029302622482916,48.270981,-7.082202028874818,167.869995
2022-11-22,1.455464065301726,149.541977,1.553147776108954,97.330002,1.6363814666087606,143.65625,1.3367368332447782,395.091003,0.020030733467724104,48.280651,1.2079068090172562,169.910004
2022-11-23,0.5908910809286461,150.428223,1.5192726430552916,98.82,-0.23500570250591934,143.319046,0.6281701010027341,397.580658,0.04009084191061163,48.300011,7.5309527224941775,183.199997
2022-11-25,-1.9788123607081154,147.480789,-1.2422540490360845,97.599998,-0.25579536569066974,142.952911,-0.022369787132081598,397.49173,0.010022269798248828,48.304852,-0.18575976595389676,182.860001
2022-11-28,-2.6615432252950377,143.6073,-1.39284997593494,96.25,-1.4870552513937874,140.84285,-1.6085756468904755,391.148926,0.030035949288897967,48.319363,0.032804965116817186,182.919998
2022-11-29,-2.137500622521493,140.570267,-0.8451174422659413,95.440002,0.21186002159829798,141.141556,-0.1718940022387372,390.477142,0.0,48.319363,-1.1491513399112918,180.830002
2022-11-30,4.745011369935526,147.401123,6.106823795537153,101.449997,1.631774958415555,143.463562,3.1014632079665816,402.777405,0.02002723197032097,48.329041,7.390252251283336,194.699997
2022-12-01,0.18898134196314587,147.679947,-0.16770881783578773,101.279999,0.17445931654282987,143.714066,-0.07361289367953106,402.481018,0.030082974183187616,48.343582,0.0,194.699997
2022-12-02,-0.3377033648540362,147.182068,-0.4452998281758269,100.830002,-0.32904513920639644,143.241959,-0.11543228655819249,402.016693,0.02003994904038464,48.353271,0.08214601592513304,194.860001
2022-12-05,-0.8015367273346286,146.007065,-0.9566579946396203,99.870003,-0.8511324002131282,142.027954,-1.8153064689575338,394.784698,-0.02003994904038464,48.343582,-6.580521068948997,182.449997
2022-12-06,-2.5697217934829375,142.302887,-2.5967632013068176,97.309998,0.061047509799116995,142.114685,-1.4519760466689569,389.093933,0.04008622137976481,48.362965,-1.4519756955151841,179.820007
2022-12-07,-1.3880850539901957,140.341248,-2.244712351942457,95.150002,-0.1560542145118582,141.893082,-0.17026471423209344,388.432007,0.04006809189740501,48.382347,-3.267127185260321,174.039993
2022-12-08,1.2059757324226261,142.043976,-1.269192083400572,93.949997,0.3456928125943115,142.384445,0.7803454790984432,391.474976,0.02003216002273156,48.39204,-0.34533878491931347,173.440002
2022-12-09,-0.3440764399776697,141.556076,-0.9410795729976051,93.07,-0.49519516344620484,141.681107,-0.7498194415378023,388.550598,0.0,48.39204,3.1833383416890904,179.050003
2022-12-12,1.6256994165609662,143.87616,0.5251022141702144,93.559998,1.458200314049396,143.762238,1.4314248515688632,394.152405,-0.010010411745886572,48.387196,-6.477309504625772,167.820007
2022-12-13,0.6759636461135088,144.852005,2.4181528286395526,95.849998,0.9073400302277435,145.072586,0.7541414015142855,397.136108,0.030038559697898037,48.401733,-4.179827904779199,160.949997
2022-12-14,-1.5657781811026616,142.601608,-0.5649732660339524,95.309998,-0.47265991679532604,144.388504,-0.6414034302860472,394.597015,0.02003240000005846,48.41143,-2.6122612056527217,156.800003
2022-12-15,-4.798764469628836,135.92009,-4.407985177982887,91.199997,-5.13424378657561,137.162338,-2.4765889460873325,384.944489,0.019997409615157835,48.421112,0.5533101515708516,157.669998
2022-12-16,-1.4686004438899225,133.938553,-0.37349928483481065,90.860001,-1.5574415094171457,135.042664,-1.1876387144150513,380.39978,0.01003644054806685,48.425972,-4.833680211617786,150.229996
2022-12-19,-1.6037487379766624,131.807648,-1.89995045939515,89.150002,-0.9246411644523,133.799759,-0.8515859815569904,377.174103,0.020030632418910344,48.435673,-0.23992081538342092,149.869995
2022-12-20,-0.05289559242278585,131.737946,0.5369685155084625,89.629997,1.7205469552096453,136.121765,0.13675147870912951,377.690247,0.0,48.435673,-8.39648379444169,137.800003
2022-12-21,2.3530447275426525,134.874557,0.6893545314657246,90.25,0.6068839787925384,136.950378,1.4841697496692952,383.337616,0.010033423489108628,48.440533,-0.16704509941503076,137.570007
2022-12-22,-2.4059690736953243,131.668243,-2.2296570711268338,88.260002,-0.8904077751252792,135.736374,-1.4368884714067498,377.868866,0.04008235884387368,48.459953,-9.302312070711327,125.349998
2022-12-23,-0.2802037911755484,131.29982,1.7409278911900472,89.809998,0.5450727147190193,136.478256,0.5735815859514659,380.04248,0.07009930615993198,48.493935,-1.7706667842072754,123.150002
2022-12-27,-1.397563304658167,129.477585,-2.115526202271223,87.93,0.5421185001451612,137.220139,-0.39512683084277356,378.543793,-0.05007446559304185,48.469658,-12.113826629968472,109.099998
2022-12-28,-3.1165852106414427,125.504539,-1.6859175717467423,86.459999,-1.699508598337296,134.907776,-1.2505838004165604,373.839264,0.014046977145731887,48.476467,3.2553264874440657,112.709999
2022-12-29,2.7930621293541513,129.059372,2.8392512711588047,88.949997,0.739995257516668,135.90979,1.7840289278391985,380.568512,0.040124824110510104,48.495922,7.772640602667824,121.82
2022-12-30,0.24658519902835963,129.378006,-0.2476295727348976,88.730003,-0.12058496425995102,135.746002,-0.26376187703833764,379.56604,-0.010030212311118447,48.491058,1.110215485055921,123.18
2023-01-03,-3.8122160563398566,124.538666,1.0872650962251207,89.699997,0.46735094766461316,136.381897,-0.4218693788492267,377.96814,0.020042924092145142,48.500778,-13.058999411512229,108.099998
2023-01-04,1.0261421583764196,125.823189,-1.1098124360124473,88.709999,0.7390673537637227,137.393585,0.769057634071757,380.886139,0.020061583210706502,48.510509,4.997884204249381,113.639999
2023-01-05,-1.0661297037406925,124.488876,-2.2111706028572264,86.769997,-1.0503844856650346,135.957977,-1.1479094180178784,376.53891,0.0,48.510509,-2.946907659357123,110.339996
2023-01-06,3.6133269606740015,129.069321,1.5892485545417223,88.160004,1.81880699162269,138.453415,2.2673108919849305,385.173737,0.02002870540449564,48.520226,2.4352161964724672,113.059998
2023-01-09,0.4080474069883877,129.597061,0.7233293005254104,88.800003,-0.10444414839794192,138.308884,-0.056705817292268534,384.955383,-0.010025187880691178,48.515362,5.765457835398369,119.769997
2023-01-10,0.44465661576476023,130.174606,0.4942663370949063,89.239998,0.8670176734361768,139.51326,0.6988404362985534,387.655029,0.010025187880691178,48.520226,-0.7711034933137739,118.849998
2023-01-11,2.089245311665522,132.922882,3.3281352654683793,92.260002,0.3171659425521334,139.956451,1.2568565467915072,392.558044,0.04008658376513097,48.53968,3.610920672372231,123.220001
2023-01-12,-0.05994067602204112,132.843231,-0.38008189166882644,91.910004,0.19944807311569335,140.23587,0.36341240478865444,393.987244,0.05008049491057598,48.563995,0.2755468161922181,123.559998
2023-01-13,1.0068356933015998,134.1875,0.9636791228888164,92.800003,0.23332758483096683,140.563461,0.3871992848963224,395.515717,0.010015148950692776,48.568859,-0.9432465445818217,122.400002
2023-01-17,0.8718200664649345,135.362488,-0.6920431769382951,92.160004,-0.480975833534103,139.889008,-0.1833589499850241,394.791168,0.0,48.568859,7.163645470643765,131.490005
2023-01-18,-0.5384480968217531,134.63559,-0.41318422792899767,91.779999,-3.3476443373158027,135.283539,-1.5913898889584388,388.558228,0.02003346486749713,48.57859,-2.0825326779675635,128.779999
2023-01-19,0.04436029953280851,134.695328,2.2942521339426314,93.910004,0.1494378922682671,135.485855,-0.7306473226038612,385.729584,0.0400178550337138,48.598034,-1.2580756039180407,127.169998
2023-01-20,1.9038348521673853,137.284271,5.560721141333591,99.279999,0.41162130239742467,136.044693,1.8457614623250684,392.915344,0.01999880919103525,48.607754,4.79772739854365,133.419998
2023-01-23,2.3228564744846025,140.510513,1.9253425496533083,101.209999,0.46632725064688074,136.680588,1.1927220041846098,397.629791,-0.01999880919103525,48.598034,7.45736473863472,143.75
2023-01-24,1.0012801729808452,141.924484,-1.9958750738180875,99.209999,-0.2611502311832048,136.324112,-0.10739845182401453,397.202972,0.040016245265439565,48.617485,0.09734321481129626,143.889999
2023-01-25,-0.4711787128158562,141.257339,-2.5315182373564227,96.730003,-0.5172891161643989,135.620743,0.037479100056359016,397.351868,-0.009996903231002108,48.612625,0.37458008211164184,144.429993
2023-01-26,1.4694837119508364,143.348419,2.4811124297217546,99.160004,-4.586383713619746,129.541138,1.093046692252564,401.718933,0.04999714190261351,48.636936,10.406500531667806,160.270004
2023-01-27,1.359152393319274,145.310043,1.5510342224716922,100.709999,-0.04462976014867337,129.483337,0.2295000762838839,402.641937,0.0,48.636936,10.436164298160833,177.899994
2023-01-30,-2.028234415443375,142.392502,-2.7787975967874523,97.949997,0.674847372695897,130.360107,-1.262620628113531,397.590057,0.009991906564010833,48.641796,-6.526572798995556,166.660004
2023-01-31,0.8980395426081422,143.677002,1.941225653141565,99.870003,-0.4221798536338639,129.810913,1.4596331615163827,403.435974,0.0199972619546962,48.651524,3.860663572088363,173.220001
2023-02-01,0.7869743424933517,144.812164,1.549953509381119,101.43,0.2668384620867492,130.157761,1.0571700215831648,407.723602,0.054156297751317695,48.677879,4.619721632682872,181.410004
2023-02-02,3.639237171091736,150.179291,7.014245660746621,108.800003,0.9577297214524272,131.410309,1.4452012105254042,413.658813,0.02005227319226144,48.687641,3.7117438979970885,188.270004
2023-02-03,2.410683028664007,153.843628,-3.3457956188813753,105.220001,0.40243528291563635,131.940216,-1.0685914466837865,409.262024,0.0,48.687641,0.9041658424484567,189.979996
2023-02-06,-1.809152351264931,151.085388,-1.6771680525060617,103.470001,-0.5565350256881985,131.207962,-0.6130141370519482,406.760864,0.020048253061721866,48.697403,2.4849223234689077,194.759995
2023-02-07,1.9061863019726566,153.992981,4.3219812898749765,108.040001,-0.24998531361584142,130.880371,1.2993870267272278,412.08075,0.0,48.697403,1.0470780531383284,196.809998
2023-02-08,-1.7810414127918506,151.274582,-7.733135219215459,100.0,0.10302043161605212,131.015274,-1.0995003291579764,407.574738,0.020052446886609232,48.707169,2.250783336398321,201.289993
2023-02-09,-0.6935479907679287,150.22905,-4.646288488593342,95.459999,-0.4327081542119693,130.449585,-0.8707018590484061,404.041382,0.040051789518402714,48.726681,2.951690754849068,207.320007
2023-02-10,0.245315797523471,150.598038,-0.6305170110871394,94.860001,1.3737122807496505,132.253952,0.2330955537551027,404.984283,0.0,48.726681,-5.161833501097135,196.889999
2023-02-13,1.8632189580800151,153.430313,0.1474760609253778,95.0,1.282292336634061,133.960754,1.167065565375669,409.738403,-0.020036205625961756,48.716919,-1.1493498737185526,194.639999
2023-02-14,-0.4233923876938661,152.782074,-0.05264859378231179,94.949997,-0.9804081621862082,132.653809,-0.04602458266820264,409.549866,0.030056907320474835,48.731564,7.237801603200733,209.25
2023-02-15,1.380763895725945,154.906265,2.2390949037238705,97.099998,0.2863405604880853,133.034195,0.32420990717572096,410.879822,0.030045824416635725,48.746208,2.3567195911589955,214.240005
2023-02-16,-1.048420384915616,153.29068,-1.3687470226086518,95.779999,-1.0316924330823873,131.668747,-1.3864535507846831,405.222473,0.04003612493290731,48.765728,-5.86312423279276,202.039993
2023-02-17,-0.7575262746669864,152.13385,-1.2502164536559945,94.589996,0.014809555398809238,131.688248,-0.25013311955932593,404.210144,0.020024354488068496,48.775494,3.056168224150113,208.309998
2023-02-21,-2.704215420819267,148.074951,-2.721977966724065,92.050003,-2.48203447493891,128.45993,-2.0264869076596526,396.101318,0.0,48.775494,-5.394723076186292,197.369995
2023-02-22,0.2891767142470414,148.503769,-0.2719609963886427,91.800003,-0.563424828634318,127.73819,-0.13791282517310322,395.55542,0.019995747946444098,48.785248,1.752803851089979,200.860001
2023-02-23,0.32851743171402603,148.992432,-0.798388872645539,91.07,-0.13754443772162617,127.562614,0.5305323337292833,397.659546,0.04001023969557593,48.804771,0.6006053723080385,202.070007
2023-02-24,-1.8169330637623382,146.309784,-1.9067222358174263,89.349998,-0.16833586954714264,127.348061,-1.0739857979319645,393.411591,0.0,48.804771,-2.601977518788434,196.880005
2023-02-27,0.821370950175826,147.516479,0.8358923195180168,90.099998,-0.061283154278868324,127.270042,0.34000711645303383,394.751495,0.03998809342267151,48.824291,5.316324212419854,207.630005
2023-02-28,-0.3453741603277827,147.007874,0.2217351228797071,90.300003,-0.916137566492381,126.109398,-0.3702881345132525,393.29248,0.020000338389003502,48.834057,-0.9290229610310341,205.710007
2023-03-01,-1.4348412711481906,144.913605,0.23228702905546683,90.510002,-0.8621758001855717,125.026787,-0.38432105291832386,391.783875,0.016034654216579014,48.841888,-1.4395092485712802,202.770004
2023-03-02,0.4120668988677245,145.511978,1.9692092399849592,92.309998,0.5756029182697908,125.74852,0.7747152595996454,394.830872,0.040121439125995195,48.861488,-6.032265220552269,190.899994
2023-03-03,3.448839733146958,150.617996,1.8355037351944326,94.019997,0.5491772496496239,126.441002,1.5910541824260882,401.163086,0.0,48.861488,3.5456127100612633,197.789993
2023-03-06,1.8369684112615303,153.41037,1.6456120387012163,95.580002,0.42335578571464083,126.977432,0.06926304067169653,401.44104,0.020062869454617882,48.871292,-2.0327539008975215,193.809998
2023-03-07,-1.4602664206854854,151.186447,-1.4861975791105486,94.169998,-1.5013433329064796,125.085304,-1.5447464178158121,395.287445,0.0,48.871292,-3.1980031423323396,187.710007
2023-03-08,0.8342344676128377,152.452972,0.5084260502026261,94.650002,-0.1560632959111352,124.890244,0.16307528042256436,395.932587,0.0400809414518033,48.890884,-3.089156889315259,182.0
2023-03-09,-1.5027026983454483,150.179184,-2.1248975628736844,92.660004,-1.486985824232523,123.046883,-1.8622182012244082,388.627686,0.0,48.890884,-5.117763884340665,172.919998
2023-03-10,-1.3975897202663567,148.094894,-1.7967510592203695,91.010002,-0.5643750915899304,122.354393,-1.4534520547147878,383.02002,0.020028313143960474,48.900677,0.30026815492583125,173.440002
2023-03-13,1.317880473757782,150.059525,0.7116710155643524,91.660004,0.10358053981507354,122.481194,-0.14263443303121903,382.474091,0.06009562613944475,48.930073,0.5978369185462462,174.479996
2023-03-14,1.399082597847645,152.173737,2.786470360760518,94.25,-0.7433200939330753,121.574142,1.6395021717388047,388.796448,-0.020022411841624788,48.920277,4.909578328531694,183.259995
2023-03-15,0.26179816974520875,152.572647,2.411021361838639,96.550003,-1.1051702630543225,120.237938,-0.6273995391054221,386.364777,0.0800901148504618,48.959473,-1.5452167789733018,180.449997
2023-03-16,1.8521478671234881,155.42485,4.575230614006465,101.07,1.1452694351917536,121.622902,1.7393038877587585,393.143616,0.020006383892212654,48.969269,2.0188342570162554,184.130005
2023-03-17,-0.5468920036059366,154.577164,1.3659122664578582,102.459999,-0.8132415363356849,120.637825,-1.1761632314406967,388.546692,0.0,48.969269,-2.1963216840658717,180.130005
2023-03-20,1.5365188090516568,156.970612,-0.5186165570828294,101.93,1.8027184038971633,122.832306,0.9569675638268826,392.282806,0.020002382138839536,48.979065,1.7172500573563454,183.25
2023-03-21,1.1873365634420985,158.84549,3.7642178833483086,105.839996,0.49898621093786844,123.446754,1.3045066435525499,397.433685,0.01999838198605275,48.988861,7.529223497204907,197.580002
2023-03-22,-0.9145158819306332,157.399445,-1.5424422937648785,104.220001,-2.0110677491113726,120.988953,-1.7193432610421056,390.658844,0.019994383432875296,48.998657,-3.3085146985349922,191.149994
2023-03-23,0.6945354114916924,158.496445,1.938488076839917,106.260002,-0.5496770146072194,120.325729,0.2699711237224456,391.714935,0.020006710191600163,49.008461,0.5582125844051156,192.220001
2023-03-24,0.8271191469301442,159.812836,-0.18839869928219954,106.059998,1.5442996778457285,122.198341,0.654064393930831,394.2854,0.0,49.008461,-0.946089160372221,190.410004
2023-03-27,-1.2369505793749624,157.848206,-2.8693629357825934,103.059998,3.158155313939659,126.119141,0.1868077286179215,395.022644,0.03996878195979825,49.028053,0.7325625312822659,191.809998
2023-03-28,-0.39882283923189377,157.219925,-1.6632777615198435,101.360001,0.023196008595682827,126.148399,-0.2247174074089031,394.135956,0.019986558901763374,49.037853,-1.3753476636900075,189.190002
2023-03-29,1.9597432804642878,160.331421,0.5313413977055426,101.900002,0.2856720917525202,126.509285,1.4430211584270047,399.864655,0.03994686893316057,49.057446,2.448762509661151,193.880005
2023-03-30,0.9841322912063077,161.917084,-0.5708134722289593,101.32,-0.37848445964128175,126.031372,0.5838175835408244,402.205963,0.019972547037250266,49.067245,0.7194984197529841,195.279999
2023-03-31,1.5523107722339446,164.45015,2.6107074007898134,104.0,1.43677090199823,127.855225,1.3996226168274006,407.874908,0.0,49.067245,6.05041627812728,207.460007
2023-04-03,0.7672158794540529,165.71669,0.8711978729940562,104.910004,0.737222122152037,128.801285,0.3803313787877016,409.429138,0.02203875171362668,49.07806,-6.311918796627314,194.770004
2023-04-04,-0.32548916839587605,165.178177,0.19997054037999007,105.120003,-0.3489267719428035,128.352646,-0.5563526256281648,407.157593,0.02002934812472823,49.087891,-1.130773358142001,192.580002
2023-04-05,-1.1354536582168784,163.313263,-0.16185655935121446,104.949997,0.40949245013264246,128.879318,-0.26216827053238134,406.091553,0.06008230858025598,49.117393,-3.7348947689138434,185.520004
2023-04-06,0.5480941789674176,164.210831,3.694603062278645,108.900002,-1.2488752271544001,127.279785,0.38932706493239877,407.675659,0.0,49.117393,-0.24826284947154775,185.059998
