Date,Open,High,Low,Close,Adj Close,Volume
2022-10-24,130.899994,133.110001,129.850006,132.690002,126.339073,5610900
2022-10-25,132.000000,133.300003,131.300003,132.929993,126.567596,5957600
2022-10-26,133.720001,135.860001,132.809998,135.009995,128.548019,5139000
2022-10-27,135.550003,136.399994,134.449997,134.770004,128.319534,3993200
2022-10-28,135.559998,138.860001,135.220001,138.509995,131.880508,5965500
2022-10-31,138.059998,138.770004,136.600006,138.289993,131.671021,4915300
2022-11-01,138.250000,138.649994,136.699997,138.199997,131.585358,3590600
2022-11-02,137.750000,140.169998,136.800003,136.830002,130.280930,5360500
2022-11-03,136.419998,136.479996,133.970001,134.470001,128.033875,4442400
2022-11-04,135.649994,137.729996,134.940002,136.960007,130.404709,4178000
2022-11-07,136.639999,138.699997,136.509995,138.339996,131.718643,4043100
2022-11-08,139.000000,140.929993,138.720001,140.039993,133.337296,5042800
2022-11-09,137.949997,138.899994,136.940002,137.389999,132.373795,4720000
2022-11-10,140.259995,141.369995,138.289993,141.229996,136.073593,5389000
2022-11-11,141.500000,144.130005,140.960007,143.169998,137.942764,5871300
2022-11-14,142.630005,146.080002,142.179993,144.199997,138.935150,5293500
2022-11-15,144.080002,146.160004,142.000000,144.339996,139.070053,4727100
2022-11-16,144.130005,144.949997,144.009995,144.520004,139.243469,3445200
2022-11-17,143.410004,146.179993,143.250000,146.089996,140.756149,3954000
2022-11-18,146.559998,148.309998,145.940002,147.639999,142.249557,4661700
2022-11-21,147.550003,147.929993,146.449997,146.679993,141.324615,3476200
2022-11-22,147.600006,149.350006,147.020004,149.100006,143.656250,7062100
2022-11-23,149.100006,150.460007,148.300003,148.750000,143.319046,3658200
2022-11-25,148.270004,149.490005,148.100006,148.369995,142.952911,2075200
2022-11-28,147.979996,148.240005,145.940002,146.179993,140.842850,3538100
2022-11-29,145.910004,147.169998,145.699997,146.490005,141.141556,2754700
2022-11-30,146.190002,149.639999,145.669998,148.899994,143.463562,6377600
2022-12-01,149.979996,150.009995,147.339996,149.160004,143.714066,4495900
2022-12-02,148.130005,149.160004,147.729996,148.669998,143.241959,2900000
2022-12-05,147.940002,148.929993,146.800003,147.410004,142.027954,2784600
2022-12-06,147.300003,147.800003,146.699997,147.500000,142.114685,2847600
2022-12-07,147.330002,148.100006,146.289993,147.270004,141.893082,3971300
2022-12-08,147.899994,149.149994,147.369995,147.779999,142.384445,2665700
2022-12-09,147.399994,148.339996,146.970001,147.050003,141.681107,3047600
2022-12-12,147.820007,149.210007,146.940002,149.210007,143.762238,4032800
2022-12-13,150.369995,153.210007,149.949997,150.570007,145.072586,8811500
2022-12-14,150.470001,151.910004,148.449997,149.860001,144.388504,4205900
2022-12-15,148.520004,148.979996,141.580002,142.360001,137.162338,6687000
2022-12-16,141.250000,141.919998,138.970001,140.160004,135.042664,9834400
2022-12-19,140.160004,140.440002,137.199997,138.869995,133.799759,5282900
2022-12-20,138.839996,141.429993,138.339996,141.279999,136.121765,5156500
2022-12-21,141.839996,143.089996,140.979996,142.139999,136.950378,3793700
2022-12-22,140.949997,141.440002,138.619995,140.880005,135.736374,3337100
2022-12-23,140.589996,141.860001,139.600006,141.649994,136.478256,2092500
2022-12-27,141.729996,142.720001,141.229996,142.419998,137.220139,2742400
2022-12-28,142.399994,142.809998,139.949997,140.020004,134.907776,2539500
2022-12-29,140.580002,142.259995,140.449997,141.059998,135.909790,2337200
2022-12-30,140.539993,140.899994,139.449997,140.889999,135.746002,2858000
2023-01-03,141.100006,141.899994,140.479996,141.550003,136.381897,3338600
2023-01-04,142.070007,143.619995,141.369995,142.600006,137.393585,3869200
2023-01-05,142.440002,142.500000,140.009995,141.110001,135.957977,2866600
2023-01-06,142.380005,144.250000,141.580002,143.699997,138.453415,3574000
2023-01-09,144.080002,145.470001,143.399994,143.550003,138.308884,3987700
2023-01-10,143.610001,144.850006,142.899994,144.800003,139.513260,2152100
2023-01-11,145.000000,145.529999,143.449997,145.259995,139.956451,3268700
2023-01-12,144.880005,146.660004,144.520004,145.550003,140.235870,2715900
2023-01-13,144.059998,146.100006,144.009995,145.889999,140.563461,2455700
2023-01-17,146.419998,147.179993,145.009995,145.190002,139.889008,2986500
2023-01-18,144.399994,144.679993,140.229996,140.410004,135.283539,6445600
2023-01-19,140.000000,142.229996,139.750000,140.619995,135.485855,4833900
2023-01-20,141.669998,141.860001,140.509995,141.199997,136.044693,7153300
2023-01-23,141.399994,142.990005,141.059998,141.860001,136.680588,5898400
2023-01-24,141.250000,142.750000,140.000000,141.490005,136.324112,4407600
2023-01-25,140.470001,141.029999,139.360001,140.759995,135.620743,7347500
2023-01-26,137.529999,138.270004,132.979996,134.449997,129.541138,17548500
2023-01-27,134.440002,135.490005,133.770004,134.389999,129.483337,8143100
2023-01-30,134.320007,136.110001,133.979996,135.300003,130.360107,5375700
2023-01-31,135.500000,135.649994,133.759995,134.729996,129.810913,7206400
2023-02-01,134.490005,135.789993,132.800003,135.089996,130.157761,5428900
2023-02-02,135.960007,136.720001,134.850006,136.389999,131.410309,6107800
2023-02-03,136.350006,136.949997,135.529999,136.940002,131.940216,3755700
2023-02-06,135.830002,136.320007,134.949997,136.179993,131.207962,4841300
2023-02-07,135.669998,136.399994,134.449997,135.839996,130.880371,3737600
2023-02-08,135.710007,136.740005,135.160004,135.979996,131.015274,4593700
2023-02-09,134.990005,135.729996,133.339996,133.750000,130.449585,3918800
2023-02-10,133.779999,135.770004,133.500000,135.600006,132.253952,5049600
2023-02-13,136.000000,137.389999,135.850006,137.350006,133.960754,4403000
2023-02-14,137.050003,137.240005,135.050003,136.009995,132.653809,3202200
2023-02-15,135.199997,136.449997,135.070007,136.399994,133.034195,2506700
2023-02-16,135.570007,135.970001,134.589996,135.000000,131.668747,2965500
2023-02-17,134.500000,135.580002,133.889999,135.020004,131.688248,3466200
2023-02-21,134.000000,134.389999,131.660004,131.710007,128.459930,4257200
2023-02-22,131.899994,131.990005,130.289993,130.970001,127.738190,3200200
2023-02-23,131.500000,131.699997,128.860001,130.789993,127.562614,3725600
2023-02-24,129.619995,130.669998,129.220001,130.570007,127.348061,3015800
2023-02-27,131.419998,131.869995,130.130005,130.490005,127.270042,2761300
2023-02-28,130.550003,130.610001,129.139999,129.300003,126.109398,5143100
2023-03-01,128.899994,129.470001,127.739998,128.190002,125.026787,3760700
2023-03-02,128.389999,129.220001,127.709999,128.929993,125.748520,3340100
2023-03-03,129.350006,129.910004,128.770004,129.639999,126.441002,2860300
2023-03-06,129.639999,130.860001,129.589996,130.190002,126.977432,3131200
2023-03-07,130.279999,130.419998,128.190002,128.250000,125.085304,3530400
2023-03-08,128.479996,128.740005,127.550003,128.050003,124.890244,2778800
2023-03-09,128.300003,128.529999,125.980003,126.160004,123.046883,5478300
2023-03-10,126.120003,127.290001,125.129997,125.449997,122.354393,5990900
2023-03-13,125.150002,128.190002,124.849998,125.580002,122.481194,8188400
2023-03-14,126.489998,126.639999,123.199997,124.650002,121.574142,8114800
2023-03-15,122.989998,123.349998,121.709999,123.279999,120.237938,5989300
2023-03-16,122.959999,124.820000,121.919998,124.699997,121.622902,6438700
2023-03-17,124.080002,124.519997,122.930000,123.690002,120.637825,37400200
2023-03-20,124.309998,126.160004,124.190002,125.940002,122.832306,4588300
2023-03-21,126.900002,127.150002,125.660004,126.570000,123.446754,3856300
2023-03-22,127.000000,127.220001,124.010002,124.050003,120.988953,3549000
2023-03-23,123.809998,124.930000,122.599998,123.370003,120.325729,4651900
2023-03-24,123.360001,125.400002,122.879997,125.290001,122.198341,3812300
2023-03-27,126.470001,130.259995,126.470001,129.309998,126.119141,6524100
2023-03-28,129.179993,129.660004,128.800003,129.339996,126.148399,2888900
2023-03-29,130.119995,130.350006,129.179993,129.710007,126.509285,3279600
2023-03-30,130.160004,131.479996,129.100006,129.220001,126.031372,3561800
2023-03-31,129.470001,131.229996,129.419998,131.089996,127.855225,4524700
2023-04-03,130.970001,132.610001,130.770004,132.059998,128.801285,3840100
2023-04-04,131.990005,132.149994,130.889999,131.600006,128.352646,3382800
2023-04-05,131.369995,132.610001,131.369995,132.139999,128.879318,2898700
2023-04-06,132.160004,132.600006,130.320007,130.500000,127.279785,3050600
2023-04-10,129.830002,131.080002,129.240005,131.029999,127.796707,2614400
2023-04-11,130.580002,131.100006,130.179993,130.419998,127.201767,3132400
2023-04-12,130.399994,130.889999,128.169998,128.539993,125.368141,3957500
2023-04-13,128.009995,128.389999,126.000000,127.900002,124.743942,5621500
2023-04-14,128.460007,129.839996,127.309998,128.139999,124.978020,4180600
2023-04-17,128.300003,128.720001,126.800003,127.820000,124.665909,3662700
2023-04-18,128.139999,128.679993,127.349998,127.779999,124.626900,3193800
2023-04-19,126.500000,126.980003,125.300003,126.320000,123.202927,7014400
2023-04-20,130.149994,130.979996,125.839996,126.360001,123.241943,9749600
2023-04-21,126.000000,126.699997,125.269997,125.730003,122.627487,6725400
2023-04-24,125.550003,126.050003,124.559998,125.400002,122.305634,4043900
2023-04-25,124.900002,126.190002,124.760002,125.889999,122.783539,4275400
2023-04-26,125.809998,126.550003,125.120003,125.849998,122.744530,4070200
2023-04-27,126.370003,127.019997,125.459999,126.970001,123.836891,3204900
2023-04-28,126.580002,127.250000,125.639999,126.410004,123.290710,5060500
2023-05-01,126.349998,126.750000,126.059998,126.089996,122.978600,2725000
2023-05-02,126.300003,126.449997,123.269997,125.160004,122.071556,4445300
2023-05-03,125.459999,125.570000,123.260002,123.449997,120.403748,4554200
2023-05-04,123.029999,123.519997,121.760002,122.570000,119.545464,4468200
2023-05-05,123.110001,124.099998,122.809998,123.650002,120.598816,4970800
2023-05-08,123.760002,123.919998,122.550003,123.400002,120.354988,3663800
2023-05-09,121.900002,121.970001,120.660004,121.169998,119.791466,4540000
2023-05-10,121.989998,122.489998,121.099998,122.019997,120.631790,4189200
2023-05-11,122.019997,122.239998,120.550003,120.900002,119.524536,3446500
2023-05-12,121.410004,122.860001,121.110001,122.839996,121.442467,4560500
2023-05-15,123.000000,123.690002,122.339996,123.360001,121.956551,2915700
2023-05-16,123.349998,123.860001,122.449997,123.459999,122.055412,2748400
2023-05-17,123.940002,125.849998,123.470001,125.709999,124.279816,4515100
2023-05-18,125.300003,126.510002,125.190002,126.150002,124.714813,3797900
2023-05-19,126.790001,128.289993,126.550003,127.260002,125.812180,4305800
2023-05-22,127.500000,128.190002,127.150002,127.500000,126.049454,2806800
2023-05-23,127.239998,129.089996,127.129997,128.179993,126.721710,4592300
2023-05-24,127.820000,127.900002,125.470001,125.680000,124.250160,3915500
2023-05-25,125.610001,127.230003,125.010002,126.760002,125.317871,4102900
2023-05-26,127.059998,129.660004,126.809998,128.889999,127.423637,5612600
2023-05-30,129.559998,130.070007,128.259995,129.479996,128.006927,3741100
2023-05-31,128.509995,129.440002,127.459999,128.589996,127.127045,11590200
2023-06-01,128.440002,130.149994,127.779999,129.820007,128.343063,4136100
2023-06-02,130.380005,133.119995,130.149994,132.419998,130.913467,5373900
2023-06-05,133.119995,133.580002,132.270004,132.639999,131.130966,3993500
2023-06-06,132.429993,132.940002,131.880005,132.690002,131.180405,3298000
2023-06-07,132.500000,134.440002,132.190002,134.380005,132.851181,5772000
2023-06-08,134.690002,135.979996,134.009995,134.410004,132.880844,4128500
2023-06-09,134.360001,136.100006,134.169998,135.300003,133.760712,3981500
2023-06-12,136.000000,136.619995,135.820007,136.419998,134.867966,4494500
2023-06-13,136.509995,138.169998,136.000000,137.600006,136.034546,3927300
2023-06-14,137.800003,138.929993,136.940002,137.199997,135.639099,4514900
2023-06-15,137.270004,138.800003,137.179993,138.399994,136.825439,3812600
2023-06-16,139.229996,139.470001,137.470001,137.479996,135.915909,7473100
2023-06-20,136.360001,137.229996,135.889999,135.960007,134.413208,4271300
2023-06-21,135.110001,135.389999,133.289993,133.690002,132.169037,5501300
2023-06-22,131.679993,132.960007,130.679993,131.169998,129.677689,6012800
2023-06-23,130.399994,130.619995,129.179993,129.429993,127.957489,11324700
2023-06-26,129.389999,131.410004,129.309998,131.339996,129.845764,4845600
2023-06-27,131.300003,132.949997,130.830002,132.339996,130.834381,3219900
2023-06-28,132.059998,132.169998,130.910004,131.759995,130.260986,2753800
2023-06-29,131.750000,134.350006,131.690002,134.059998,132.534821,3639800
2023-06-30,134.690002,135.029999,133.429993,133.809998,132.287659,4236400
2023-07-03,133.419998,134.350006,132.869995,133.669998,132.149246,1477100
2023-07-05,133.320007,134.309998,132.589996,134.240005,132.712769,2955100
2023-07-06,133.240005,133.899994,131.550003,132.160004,130.656433,3507700
2023-07-07,131.779999,133.850006,131.750000,132.080002,130.577347,2982400
2023-07-10,131.759995,133.050003,131.699997,132.899994,131.388016,2369200
2023-07-11,133.660004,134.559998,133.229996,134.440002,132.910492,2925200
2023-07-12,135.070007,135.330002,132.570007,132.839996,131.328690,3732200
2023-07-13,133.509995,135.070007,133.360001,133.919998,132.396408,3221400
2023-07-14,133.910004,133.919998,132.940002,133.399994,131.882324,2860700
2023-07-17,133.259995,134.610001,133.100006,134.240005,132.712769,3167400
2023-07-18,134.710007,135.949997,134.289993,135.360001,133.820023,3852100
2023-07-19,135.529999,136.449997,135.190002,135.479996,133.938660,5520000
2023-07-20,137.190002,140.320007,136.559998,138.380005,136.805679,10896300
2023-07-21,138.210007,139.779999,137.759995,138.940002,137.359299,5858600
2023-07-24,139.350006,140.119995,138.779999,139.539993,137.952469,3475200
2023-07-25,139.419998,140.429993,139.039993,140.330002,138.733490,3770800
2023-07-26,140.440002,141.250000,139.880005,141.070007,139.465073,4046400
2023-07-27,142.300003,143.380005,141.899994,142.970001,141.343445,6331600
2023-07-28,143.440002,143.949997,142.850006,143.449997,141.817993,6686400
2023-07-31,143.809998,144.600006,143.529999,144.179993,142.539673,6138100
2023-08-01,144.250000,144.479996,142.169998,143.330002,141.699356,4797700
2023-08-02,142.779999,144.300003,142.309998,144.169998,142.529800,4957400
2023-08-03,143.779999,145.220001,143.309998,144.449997,142.806610,3951900
2023-08-04,145.089996,146.089996,143.990005,144.240005,142.599014,4223100
2023-08-07,145.000000,146.500000,144.929993,146.179993,144.516922,3438700
2023-08-08,145.699997,146.149994,144.110001,145.910004,144.250000,4654600
2023-08-09,144.940002,144.940002,142.300003,142.490005,142.490005,4072900
2023-08-10,143.039993,144.580002,142.690002,143.250000,143.250000,4735800
2023-08-11,143.119995,143.449997,142.210007,143.119995,143.119995,2526000
2023-08-14,143.050003,143.369995,141.800003,141.910004,141.910004,4226400
2023-08-15,141.500000,142.309998,141.199997,141.869995,141.869995,3656600
2023-08-16,141.699997,142.089996,140.559998,140.639999,140.639999,3285300
2023-08-17,141.009995,142.660004,140.600006,140.660004,140.660004,3742100
2023-08-18,140.000000,141.830002,139.759995,141.410004,141.410004,3914700
2023-08-21,141.419998,142.389999,141.110001,142.279999,142.279999,2937800
2023-08-22,142.660004,143.229996,141.300003,141.490005,141.490005,3557500
2023-08-23,141.720001,143.479996,141.580002,143.410004,143.410004,2559100
2023-08-24,143.509995,144.470001,143.220001,143.550003,143.550003,2900200
2023-08-25,144.179993,145.470001,143.500000,145.350006,145.350006,3658900
2023-08-28,145.410004,146.740005,145.210007,146.020004,146.020004,3561100
