Date,rets,rv,bv
2000-01-03,0.0,1.6401766722372124,1.4104627625014028
2000-01-04,-3.8711435881503498,2.9482000889495863,1.733170635375486
2000-01-05,0.21919890537906994,2.671638864843122,3.0274518955457914
2000-01-06,0.0691585147789553,1.1500007069581637,1.2844419542664423
2000-01-07,2.6570711140089465,1.214602343785618,0.7870592611798558
2000-01-10,1.1043429646789171,1.1861178698494907,1.3574941804652845
2000-01-11,-1.2786988127786003,0.6862780893587411,0.6805401748686292
2000-01-12,-0.4417633093645179,1.0839894381044222,1.1325284648197695
2000-01-13,1.2408811966956534,1.0363104949983868,0.5486989439128458
2000-01-14,0.9602885310326492,1.8162944455143342,0.9212970354924265
2000-01-18,-0.5789134680576957,1.2673819392561658,0.8132688537462499
2000-01-19,0.02061062416265358,0.5904083192927386,0.3668980953770868
2000-01-20,-0.7412114591828889,1.4736846450932812,1.0486282264009885
2000-01-21,-0.29802976017476723,0.5512321199509292,0.5276421258541265
2000-01-24,-2.8207765502041404,2.1763821774017584,1.7763409360027824
2000-01-25,0.6348549844738649,1.8946159418162407,1.6005030504764342
2000-01-26,-0.3653322612807486,0.606692303648096,0.6627611586960638
2000-01-27,-0.3945481910888837,2.170205893647831,1.5080837945297032
2000-01-28,-2.6674429830285007,3.6727107089511373,2.6328486001966174
2000-01-31,2.273485063878411,2.0369989287631394,1.9229390117142766
2000-02-01,1.1119710901880353,1.0489022677039914,1.0437753952742321
2000-02-02,0.023419453156314773,0.972675256849975,0.9438344011046723
2000-02-03,1.0552604586340664,1.888947502028278,1.4859871047515867
2000-02-04,0.016148113338676495,0.8850573980992451,0.5502830886595668
2000-02-07,-0.011233194100412902,0.5624881123664031,0.6087942268661106
2000-02-08,1.1608516598481167,1.1109266616133495,0.6424919917231607
2000-02-09,-1.9927973481895123,1.1416190791400185,0.9917037716808131
2000-02-10,0.248192600313768,1.0239859865714949,1.1460319859120298
2000-02-11,-2.539784998284045,0.9917783645844304,1.060747603149626
2000-02-14,0.6678267106996039,0.888835684158197,0.9282916635487454
2000-02-15,0.9225369118523119,1.4202662389719105,1.3467209335113326
2000-02-16,-1.0672750583329282,0.9146381429414714,0.7664869489039206
2000-02-17,-0.030270270501375762,2.5575206013815857,1.4762189599112683
2000-02-18,-2.8559582751286783,1.3961483092736613,1.6007737040505765
2000-02-22,0.2770166944429775,2.296432947192373,2.0797549562180624
2000-02-23,0.744281338851227,1.3407893815572116,1.0455860488713262
2000-02-24,-0.6215728669194398,3.5745135015506477,2.78914928362552
2000-02-25,-1.442803138825255,2.0919450897679153,2.1566872400762933
2000-02-28,1.0319516553611408,1.7832086250942565,2.213850115156811
2000-02-29,1.4310209991371892,1.2550844179661107,1.143427683972029
2000-03-01,0.7844777082418375,1.0589065866608924,1.0643792721575736
2000-03-02,0.2644727848620576,0.9000357913575621,1.0469890195751828
2000-03-03,1.9079733629207674,1.0998446688777186,0.9020361444588612
2000-03-06,-1.2933370704785396,0.8055361742407023,0.7581199376771008
2000-03-07,-2.4999754579059896,3.5476247075896024,2.9538503916008403
2000-03-08,1.1284641477929291,1.546900760494751,1.4646242700790466
2000-03-09,2.0531342128618846,1.639557807304949,1.0331507943728697
2000-03-10,-0.3190890790230938,1.217004149775816,1.1602063907547995
2000-03-13,-0.995986153276629,6.623130065724513,3.3128878768102266
2000-03-14,-1.444884295773452,1.5989715390338024,1.105859741151592
2000-03-15,1.7880815662594252,3.0674806669403525,2.035646316314936
2000-03-16,4.920842033579298,3.478271905294624,2.1084430067710915
2000-03-20,-0.0006866504845604027,0.9051707593788635,0.8806969394729728
2000-03-21,2.514235279178223,1.4719779145191696,1.5113173840395389
2000-03-22,0.44029829635459095,0.579671066074835,0.7119727491406358
2000-03-23,1.739438636891144,1.216678674506073,1.2208552237491153
2000-03-24,0.17346852951201086,1.681319574890839,1.2010782151096988
2000-03-27,-0.3702118364838469,0.6862877319622513,0.7991855640492864
2000-03-28,-0.08077677483182555,0.7530434079661369,0.7128658300199476
2000-03-29,-0.8690169930391178,2.3133743740542156,1.3968374899820801
2000-03-30,-1.3128152846432428,2.913615670628177,2.4610669911359184
2000-03-31,0.9310226552505796,2.1607280184318625,2.361781003834462
2000-04-03,0.11701662173244642,2.225111101168246,1.7639244894186157
2000-04-04,-0.6727162935838749,18.52246654931913,14.449940193461284
2000-04-05,-0.44047766088786133,4.748209372885863,5.486625993495657
2000-04-06,0.7957344267987665,1.9002219104993454,1.815700066825005
2000-04-07,1.0595791896754747,0.9936708514110314,0.6999405129674198
2000-04-10,-0.7215229554095259,1.1313633914902947,1.175774116653274
2000-04-11,-0.3707245346381782,2.3807573355745855,2.2295158957856818
2000-04-12,-0.16483758558223371,1.0609623244553679,0.8679881817393548
2000-04-13,-3.86131006177699,3.9742241985665174,4.238469061753364
2000-04-14,-6.069447847364007,13.3876763101947,10.819547819395478
2000-04-17,3.1554817814213543,7.84158694210399,6.893337680162903
2000-04-18,2.9465883041869034,2.316478598479025,1.9319928509380988
2000-04-19,-0.8999618083454841,1.591183404664074,1.691016562882681
2000-04-20,0.39276854115621873,0.9612997900485837,0.6451816609984365
2000-04-24,-0.3493624202117296,4.025100926439405,2.8741007751252368
2000-04-25,3.3519307674743537,1.0013165286666315,1.03437162220971
2000-04-26,-1.1087516211652826,1.072537538275688,1.089929446791748
2000-04-27,0.19828524007285964,2.8294363994368723,2.5653678716100354
2000-04-28,-0.7872490512884411,1.2659817511006832,1.2242187444273727
2000-05-01,1.073044407762147,0.9621910420701417,1.154626825099449
